"","sex","degree","income","marital","age","height","weight","wrkstat","wkvsfam","wealth","waypaid","realinc","realrinc","satjob","rincome","partyid","fefam","fechld","absingle"
"1736",2,1,12,1,48,NA,NA,7,NA,NA,NA,37455,NA,1,NA,4,1,4,2
"1737",2,1,12,1,63,63,140,1,2,4,1,37455,17025,3,12,0,4,2,NA
"1738",2,3,12,1,59,64,200,1,3,7,2,37455,10782.5,1,11,6,3,1,2
"1739",1,3,12,5,24,72,195,1,2,2,1,20430,NA,1,NA,2,NA,NA,1
"1740",1,1,2,3,65,NA,NA,5,NA,NA,NA,908,NA,NA,NA,6,NA,NA,1
"1741",2,1,9,5,63,NA,NA,7,NA,NA,NA,6242.5,NA,2,NA,1,2,2,NA
"1742",2,3,12,3,39,65,160,1,3,3,2,24970,24970,2,12,5,NA,NA,1
"1743",2,0,1,2,66,NA,NA,7,NA,NA,NA,227,NA,3,NA,NA,2,2,NA
"1744",1,4,12,1,38,73,225,1,3,7,1,63560,30645,2,12,2,NA,NA,2
"1745",2,3,12,2,63,68,200,3,4,4,2,20430,7377.5,1,10,1,3,2,NA
"1746",2,1,10,3,89,NA,NA,5,NA,NA,NA,8512.5,NA,NA,NA,1,2,2,2
"1747",1,0,9,5,63,71,217,1,1,3,1,6242.5,1589,4,3,0,3,3,NA
"1748",1,1,12,2,58,67,225,1,2,5,2,20430,20430,2,12,4,3,2,2
"1749",1,1,11,5,25,70,190,1,4,2,2,9647.5,9647.5,4,11,4,NA,NA,2
"1750",1,1,12,1,51,71,265,1,2,8,1,45400,45400,1,12,6,NA,NA,2
"1751",2,1,12,3,69,64,150,1,4,5,2,12485,6242.5,2,9,1,3,2,1
"1752",2,4,12,1,45,66,147,1,2,10,1,119879.41732,63560,1,12,4,NA,NA,1
"1753",2,3,12,1,58,NA,NA,5,NA,NA,NA,63560,227,NA,1,5,4,1,NA
"1754",2,1,12,2,73,60,159,1,3,7,2,45400,24970,1,12,1,4,2,1
"1755",2,1,12,2,64,NA,NA,5,NA,NA,NA,37455,NA,NA,NA,7,3,3,NA
"1756",2,3,12,1,35,62,270,1,2,8,2,37455,9647.5,1,11,3,3,1,NA
"1757",1,1,11,1,68,NA,NA,5,NA,NA,NA,10782.5,NA,NA,NA,2,2,3,2
"1758",2,3,12,5,61,68,216,1,2,9,2,30645,30645,1,12,2,4,2,NA
"1759",2,4,2,5,86,NA,NA,5,NA,NA,NA,908,NA,NA,NA,2,3,3,2
"1760",1,1,12,1,54,70,203,1,2,7,1,72640,30645,2,12,6,NA,NA,2
"1761",2,3,12,1,47,64,160,1,2,8,1,72640,24970,1,12,1,4,1,NA
"1762",2,1,12,1,65,NA,NA,5,NA,NA,NA,37455,NA,NA,NA,2,NA,NA,1
"1763",1,3,12,1,63,71,310,1,3,10,1,119879.41732,63560,1,12,3,3,2,NA
"1764",2,1,12,2,67,NA,NA,5,NA,NA,NA,24970,24970,NA,12,6,NA,NA,2
"1765",1,0,12,1,64,69,200,1,3,8,2,24970,20430,1,12,5,3,2,NA
"1766",2,1,12,1,23,66,250,1,2,3,2,24970,NA,2,NA,3,3,4,1
"1767",1,1,12,1,27,69,230,1,3,5,2,14755,14755,2,12,4,1,3,NA
"1768",2,1,12,5,26,62,145,1,1,2,1,20430,14755,3,12,4,3,1,2
"1769",1,1,12,1,41,70,200,1,2,7,1,45400,30645,1,12,3,NA,NA,2
"1770",1,1,12,5,20,69,165,1,4,3,2,72640,NA,2,NA,1,2,3,NA
"1771",1,1,12,3,54,70,230,1,2,9,2,45400,45400,2,12,3,4,1,NA
"1772",2,3,12,2,86,NA,NA,5,NA,NA,NA,17025,NA,NA,NA,0,3,3,1
"1773",2,1,11,3,68,NA,NA,5,NA,NA,NA,9647.5,NA,NA,NA,4,3,2,NA
"1774",2,0,12,3,54,NA,NA,7,NA,NA,NA,20430,NA,2,NA,5,4,2,2
"1775",1,0,12,1,51,67,158,1,4,NA,2,17025,227,1,1,0,NA,NA,2
"1776",1,1,12,1,61,NA,NA,5,NA,NA,NA,119879.41732,12485,NA,12,0,NA,NA,1
"1777",1,1,12,2,89,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,5,1,3,NA
"1778",2,1,12,1,54,62,130,1,2,1,2,12485,10782.5,1,11,7,NA,NA,2
"1779",1,4,12,5,72,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,2,NA,NA,2
"1780",2,1,12,5,19,NA,NA,6,NA,NA,NA,20430,NA,NA,NA,4,3,2,NA
"1781",1,3,12,1,59,69,201,1,3,9,1,54480,45400,1,12,6,NA,NA,2
"1782",2,1,12,5,31,63,143,1,2,1,2,12485,9647.5,3,11,6,NA,NA,2
"1783",2,1,12,5,23,65,150,1,3,2,2,12485,NA,1,NA,2,3,2,NA
"1784",2,2,11,2,55,64,135,1,1,5,2,9647.5,227,1,1,5,1,1,NA
"1785",2,3,12,1,34,67,125,3,2,3,2,72640,24970,2,12,3,4,1,2
"1786",2,2,12,1,37,64,180,1,3,5,1,37455,NA,2,NA,5,NA,NA,2
"1787",2,3,12,1,30,70,175,1,3,8,1,54480,30645,1,12,4,4,1,2
"1788",2,3,12,1,33,NA,NA,2,3,8,1,54480,12485,2,12,5,4,1,2
"1789",1,3,12,3,48,69,160,1,3,8,1,30645,30645,2,12,6,3,2,2
"1790",2,3,12,1,60,69,145,2,4,7,2,30645,908,2,2,6,3,2,2
"1791",2,4,12,1,47,65,195,1,3,6,2,45400,NA,1,NA,2,NA,NA,2
"1792",2,1,12,3,52,66,180,1,4,8,2,24970,NA,4,NA,5,4,1,NA
"1793",1,1,12,1,67,NA,NA,5,NA,NA,NA,30645,NA,NA,NA,0,NA,NA,2
"1794",1,1,12,5,29,70,190,1,2,2,2,30645,7377.5,2,10,3,1,4,NA
"1795",2,1,8,5,31,NA,NA,7,NA,NA,NA,4086,NA,1,NA,5,NA,1,2
"1796",1,3,12,1,36,69,185,1,1,7,1,54480,37455,2,12,6,NA,NA,2
"1797",2,2,12,5,64,64,180,1,2,7,1,37455,24970,2,12,0,4,1,NA
"1798",2,3,NA,2,89,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,6,1,2,2
"1799",2,3,12,1,63,67,175,1,3,6,1,37455,20430,1,12,3,NA,NA,2
"1800",1,1,12,5,24,78,185,1,1,2,2,14755,14755,4,12,3,2,1,1
"1801",2,2,12,3,35,66,156,2,3,3,1,20430,20430,2,12,1,NA,NA,2
"1802",2,1,12,1,82,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,5,2,1,NA
"1803",1,3,12,1,66,70,206,1,2,5,2,54480,37455,2,12,4,3,2,2
"1804",2,3,12,1,47,59,126,1,3,8,2,63560,37455,1,12,6,4,1,NA
"1805",1,3,12,1,53,74,198,1,2,9,1,45400,20430,1,12,2,NA,NA,1
"1806",2,4,12,1,70,60,180,2,3,8,1,37455,12485,1,12,4,3,1,NA
"1807",2,3,12,1,32,64,220,1,2,4,1,30645,NA,1,NA,1,NA,NA,2
"1808",2,1,11,5,26,67,160,1,3,1,2,9647.5,9647.5,2,11,7,4,1,1
"1809",2,3,12,1,35,68,220,1,2,9,1,54480,20430,2,12,5,NA,NA,1
"1810",1,4,12,1,59,68,190,1,2,NA,5,72640,54480,1,12,5,4,1,1
"1811",1,0,12,1,55,71,180,1,2,8,4,30645,14755,1,12,2,3,3,2
"1812",2,3,12,1,41,NA,NA,7,NA,NA,NA,54480,NA,2,NA,2,NA,NA,1
"1813",1,3,12,2,85,NA,NA,5,NA,NA,NA,17025,NA,NA,NA,3,3,2,2
"1814",2,3,12,3,50,67,NA,1,3,7,2,30645,30645,2,12,4,3,2,NA
"1815",1,1,8,4,56,NA,NA,7,NA,NA,NA,4086,NA,1,NA,2,NA,NA,1
"1816",1,1,12,2,77,NA,NA,5,NA,NA,NA,14755,NA,NA,NA,6,2,3,2
"1817",1,1,12,3,49,71,180,1,3,4,2,17025,17025,2,12,0,NA,NA,2
"1818",1,1,12,3,57,72,196,1,3,7,1,45400,45400,2,12,2,3,1,NA
"1819",1,1,10,3,66,NA,NA,8,NA,NA,NA,7377.5,NA,NA,NA,0,4,2,1
"1820",1,1,9,5,56,68,214,2,3,1,2,5107.5,4086,1,8,0,NA,NA,1
"1821",1,2,10,1,55,65,160,3,3,4,5,7377.5,6242.5,1,9,4,2,1,NA
"1822",1,3,12,3,45,65,155,1,2,8,1,72640,54480,2,12,6,3,1,2
"1823",1,2,11,1,66,NA,NA,5,NA,NA,NA,9647.5,NA,NA,NA,6,3,3,1
"1824",1,1,NA,1,60,73,200,1,1,NA,2,NA,NA,1,NA,NA,3,2,NA
"1825",2,1,12,1,58,66,145,1,1,10,6,72640,54480,1,12,4,4,1,1
"1826",2,1,NA,1,28,NA,NA,7,NA,NA,NA,NA,NA,1,NA,3,NA,NA,2
"1827",2,4,12,1,45,64,165,1,2,9,1,54480,30645,1,12,4,4,3,NA
"1828",2,0,12,1,87,NA,NA,5,NA,NA,NA,12485,1589,NA,3,4,2,2,2
"1829",2,3,12,3,56,63,145,1,2,11,1,63560,63560,4,12,6,NA,NA,2
"1830",1,1,12,5,24,69,155,1,1,2,2,14755,14755,4,12,1,3,1,NA
"1831",2,1,12,1,72,NA,NA,5,NA,NA,NA,30645,NA,NA,NA,6,3,1,2
"1832",2,3,12,5,49,67,170,1,2,6,1,24970,20430,1,12,0,3,2,1
"1833",2,1,10,5,25,66,235,2,4,2,2,7377.5,5107.5,1,9,3,NA,NA,2
"1834",1,0,9,5,53,NA,NA,8,NA,NA,NA,5107.5,NA,NA,NA,0,NA,NA,2
"1835",1,0,11,5,23,64,140,1,4,1,2,9647.5,NA,2,NA,3,1,2,2
"1836",2,1,11,5,23,62,170,1,2,2,2,9647.5,NA,4,NA,4,NA,NA,2
"1837",2,2,12,1,73,63,142,2,1,NA,10,37455,10782.5,2,11,3,2,2,2
"1838",2,1,NA,1,18,NA,NA,7,NA,NA,NA,NA,NA,1,NA,5,NA,NA,2
"1839",1,2,12,3,58,NA,NA,5,NA,NA,NA,17025,17025,NA,12,6,4,2,NA
"1840",1,3,12,3,85,NA,NA,5,NA,NA,NA,14755,NA,NA,NA,5,2,2,1
"1841",1,1,10,5,25,72,155,1,4,2,2,8512.5,8512.5,1,10,4,3,2,NA
"1842",2,3,12,3,72,63,113,1,3,10,1,54480,45400,1,12,0,4,1,NA
"1843",2,1,6,5,70,NA,NA,5,NA,NA,NA,2951,NA,NA,NA,6,3,2,2
"1844",2,1,11,3,62,62,150,2,4,4,2,10782.5,7377.5,1,10,0,3,1,NA
"1845",1,4,12,2,85,NA,NA,5,NA,NA,NA,20430,20430,NA,12,0,NA,NA,1
"1846",2,2,9,5,39,62,135,2,2,1,2,5107.5,5107.5,1,9,1,3,3,NA
"1847",1,1,12,2,68,NA,NA,7,NA,NA,NA,20430,20430,2,12,0,NA,NA,1
"1848",2,1,12,3,64,61,186,1,2,2,2,12485,12485,2,12,5,NA,3,2
"1849",1,1,12,2,75,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,0,NA,NA,1
"1850",1,0,8,1,55,NA,NA,8,NA,NA,NA,4086,NA,NA,NA,0,2,2,NA
"1851",1,1,12,1,35,64,180,1,4,5,2,17025,NA,1,NA,2,3,1,NA
"1852",2,1,2,5,24,61,125,1,2,2,2,1589,1589,2,3,3,3,3,1
"1853",1,1,12,5,27,68,210,1,1,2,2,12485,12485,2,12,5,NA,NA,2
"1854",2,1,12,1,28,NA,NA,7,NA,NA,NA,45400,NA,2,NA,3,3,3,2
"1855",1,4,12,3,61,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,2,3,2,NA
"1856",2,1,12,1,67,NA,NA,7,NA,NA,NA,119879.41732,NA,1,NA,4,NA,NA,2
"1857",1,0,12,2,80,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,5,2,3,NA
"1858",2,4,12,2,86,NA,NA,7,NA,NA,NA,30645,NA,1,NA,0,NA,NA,1
"1859",2,1,11,1,33,62,197,1,2,7,2,9647.5,7377.5,2,10,3,4,1,2
"1860",2,3,12,5,28,70,195,1,2,1,1,24970,14755,2,12,3,NA,NA,1
"1861",2,1,7,3,30,62,160,1,1,1,2,3405,NA,4,NA,3,4,1,1
"1862",2,1,1,5,23,NA,NA,6,NA,NA,NA,908,908,NA,2,2,NA,NA,2
"1863",2,4,12,1,45,63,116,1,2,2,2,37455,20430,2,12,2,3,3,NA
"1864",1,0,12,3,77,72,214,2,3,10,5,63560,45400,1,12,6,3,1,1
"1865",2,0,12,1,39,NA,NA,7,NA,NA,NA,24970,NA,2,NA,7,3,2,NA
"1866",1,1,12,1,81,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,6,NA,NA,1
"1867",2,0,4,4,32,NA,NA,4,NA,NA,NA,2043,NA,1,NA,3,4,4,2
"1868",1,0,12,1,34,66,200,1,2,4,2,30645,30645,1,12,5,NA,NA,2
"1869",2,2,12,5,39,NA,NA,8,NA,NA,NA,30645,NA,NA,NA,1,3,1,2
"1870",2,1,12,3,59,65,164,1,1,5,2,20430,20430,2,12,2,NA,NA,2
"1871",1,3,12,3,49,66,170,1,1,7,2,72640,72640,3,12,3,2,4,1
"1872",1,3,12,1,84,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,4,NA,NA,NA
"1873",2,0,12,5,24,63,195,1,2,1,2,12485,908,2,2,3,3,3,NA
"1874",1,1,12,1,52,66,151,1,3,7,1,20430,NA,1,NA,1,3,3,2
"1875",2,1,12,1,36,NA,NA,7,NA,NA,NA,37455,NA,1,NA,4,3,2,NA
"1876",2,0,12,1,30,NA,NA,7,NA,NA,NA,14755,NA,1,NA,7,2,2,NA
"1877",2,1,9,5,67,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,0,4,2,2
"1878",1,0,12,5,18,NA,NA,6,NA,NA,NA,24970,NA,NA,NA,3,NA,NA,2
"1879",2,1,12,5,53,68,165,1,3,5,1,20430,20430,1,12,3,3,1,NA
"1880",2,1,5,4,49,NA,NA,4,NA,NA,NA,2497,1589,1,3,6,NA,NA,2
"1881",2,1,9,5,24,66,135,1,4,2,10,6242.5,NA,2,NA,2,3,1,1
"1882",2,0,7,4,72,NA,NA,5,NA,NA,NA,3405,NA,NA,NA,1,NA,NA,2
"1883",2,1,12,1,54,NA,NA,7,NA,NA,NA,14755,NA,1,NA,4,2,1,2
"1884",1,1,6,5,21,69,140,1,4,2,2,2951,227,1,1,4,2,3,1
"1885",1,1,12,1,34,68,225,1,3,2,2,37455,30645,1,12,3,3,3,NA
"1886",2,1,12,3,60,62,200,1,4,8,2,30645,30645,4,12,1,2,1,1
"1887",2,1,12,1,25,NA,NA,7,NA,NA,NA,54480,NA,3,NA,6,NA,NA,2
"1888",2,1,12,3,53,NA,NA,3,NA,9,NA,54480,30645,1,12,4,2,2,NA
"1889",1,1,12,1,33,62,200,1,4,6,1,45400,30645,1,12,3,2,3,2
"1890",2,1,12,1,30,61,185,1,2,4,2,17025,17025,1,12,4,NA,NA,2
"1891",1,1,12,3,43,68,266,1,4,4,2,14755,10782.5,1,11,2,NA,NA,2
"1892",1,0,12,5,27,66,170,1,2,2,2,20430,9647.5,1,11,3,1,3,NA
"1893",1,1,11,5,57,NA,NA,8,NA,NA,NA,10782.5,NA,NA,NA,3,NA,NA,2
"1894",2,0,2,5,43,NA,NA,4,NA,NA,NA,908,NA,2,NA,1,2,3,NA
"1895",2,1,9,3,49,66,173,1,4,6,2,5107.5,NA,2,NA,0,2,3,2
"1896",2,0,11,3,61,66,170,1,4,3,2,10782.5,9647.5,2,11,3,NA,NA,2
"1897",1,1,12,4,39,67,198,1,3,4,2,30645,30645,2,12,1,NA,NA,2
"1898",2,1,12,3,54,67,250,1,4,4,2,12485,NA,1,NA,6,4,2,NA
"1899",2,0,12,1,55,60,133,1,1,NA,2,63560,30645,1,12,1,2,2,2
"1900",1,1,4,5,54,71,150,2,4,1,2,2043,NA,3,NA,1,3,1,NA
"1901",1,0,12,1,49,74,380,1,2,1,1,37455,30645,1,12,5,1,2,NA
"1902",2,1,8,3,77,NA,NA,5,NA,NA,NA,4086,908,NA,2,3,3,2,NA
"1903",2,1,12,1,80,NA,NA,7,NA,NA,NA,72640,NA,1,NA,3,1,3,2
"1904",1,0,12,1,43,70,160,1,2,6,2,37455,30645,1,12,1,NA,NA,2
"1905",2,0,9,2,45,59,150,1,4,2,2,5107.5,1589,2,3,3,2,3,2
"1906",1,1,12,1,33,NA,NA,4,NA,NA,NA,30645,24970,2,12,1,3,2,2
"1907",1,1,12,3,51,68,250,1,1,8,2,54480,54480,3,12,6,NA,NA,2
"1908",2,1,12,5,34,65,160,1,2,1,1,17025,5107.5,2,9,3,NA,NA,2
"1909",1,3,12,1,28,68,195,1,2,7,1,63560,54480,1,12,5,NA,NA,2
"1910",2,2,12,1,35,69,125,1,3,8,1,45400,20430,1,12,6,4,1,NA
"1911",1,3,12,2,61,70,190,1,4,9,1,119879.41732,151050.72136,2,12,2,2,2,2
"1912",2,4,12,1,35,64,163,1,4,5,1,37455,24970,1,12,2,3,2,1
"1913",2,1,12,3,66,64,110,1,4,7,1,24970,20430,1,12,0,4,1,NA
"1914",1,1,12,3,43,66,256,1,1,8,1,45400,NA,1,NA,6,3,2,1
"1915",1,1,10,5,20,69,105,1,4,1,2,8512.5,NA,3,NA,0,NA,NA,1
"1916",1,4,NA,1,60,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1
"1917",2,2,12,1,64,NA,NA,5,NA,NA,NA,72640,NA,NA,NA,6,NA,NA,1
"1918",1,1,NA,5,34,NA,NA,7,NA,NA,NA,NA,NA,2,NA,3,3,1,NA
"1919",1,1,12,5,60,74,240,1,2,7,2,20430,20430,2,12,1,3,3,NA
"1920",1,1,12,5,34,74,190,1,2,4,2,24970,24970,1,12,4,2,4,NA
"1921",2,1,12,1,31,64,160,2,3,8,2,30645,NA,3,NA,1,NA,NA,2
"1922",1,1,12,5,24,66,198,1,2,1,2,30645,14755,1,12,5,3,1,NA
"1923",2,3,12,3,64,61,165,1,1,7,1,37455,24970,1,12,0,4,1,1
"1924",2,2,NA,5,38,66,175,3,2,NA,2,NA,NA,2,NA,1,NA,NA,2
"1925",1,0,12,5,56,65,155,1,3,4,2,20430,12485,2,12,1,3,3,1
"1926",2,3,12,3,60,64,130,1,4,3,2,37455,24970,1,12,3,NA,NA,1
"1927",1,1,12,5,27,70,160,1,4,1,4,37455,NA,1,NA,3,3,4,1
"1928",2,1,12,5,25,62,85,2,4,2,2,20430,2497,2,5,3,NA,NA,2
"1929",1,1,NA,5,38,72,200,1,2,NA,2,NA,NA,2,NA,NA,3,1,1
"1930",2,3,12,3,71,62,140,2,4,7,1,24970,NA,1,NA,6,3,3,1
"1931",1,1,12,1,73,70,185,1,3,5,5,54480,5107.5,1,9,0,4,2,1
"1932",2,4,12,1,61,NA,NA,5,NA,NA,NA,54480,NA,NA,NA,0,NA,NA,1
"1933",2,0,NA,4,30,65,142,2,4,1,2,NA,NA,3,NA,3,2,2,NA
"1934",2,4,12,3,66,NA,NA,5,NA,NA,NA,17025,NA,NA,NA,1,4,1,NA
"1935",2,1,10,3,53,67,205,2,4,1,11,7377.5,908,2,2,4,4,1,1
"1936",1,3,NA,1,41,74,215,2,2,3,6,NA,NA,1,NA,0,NA,NA,1
"1937",2,4,12,1,56,62,150,1,3,8,1,119879.41732,37455,1,12,5,4,1,2
"1938",2,3,12,1,26,64,125,1,1,1,1,54480,NA,3,NA,1,NA,NA,1
"1939",1,3,12,1,39,NA,NA,6,NA,NA,NA,72640,54480,NA,12,3,4,2,1
"1940",2,3,NA,1,60,NA,NA,7,NA,NA,NA,NA,NA,1,NA,6,2,2,1
"1941",1,4,12,1,56,69,215,1,2,10,5,63560,63560,1,12,5,3,1,2
"1942",2,1,NA,5,18,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1943",2,4,12,1,62,NA,NA,5,NA,NA,NA,30645,NA,NA,NA,6,4,1,2
"1944",2,1,12,1,48,NA,NA,7,NA,NA,NA,37455,NA,1,NA,1,NA,NA,1
"1945",2,4,12,1,44,71,175,1,2,11,1,63560,54480,2,12,5,4,3,NA
"1946",1,4,12,1,55,NA,NA,1,NA,NA,9,119879.41732,151050.72136,2,12,3,3,2,1
"1947",1,1,2,5,21,NA,NA,6,NA,NA,NA,908,NA,NA,NA,7,3,3,NA
"1948",1,3,9,5,24,69,121,1,3,3,2,6242.5,4086,3,8,1,4,1,1
"1949",1,1,12,1,36,NA,NA,7,NA,NA,NA,14755,NA,2,NA,6,2,1,NA
"1950",1,3,12,5,29,72,200,1,1,4,1,45400,37455,4,12,7,3,3,1
"1951",2,1,9,3,66,NA,NA,5,NA,NA,NA,5107.5,NA,NA,NA,1,NA,NA,1
"1952",2,3,12,3,33,66,155,2,2,6,2,24970,20430,2,12,5,3,2,2
"1953",1,2,9,3,58,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,4,NA,NA,2
"1954",2,1,NA,3,76,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,6,3,2,2
"1955",1,1,12,5,46,73,205,1,2,4,9,24970,4086,2,8,4,3,2,NA
"1956",2,1,12,5,30,62,145,1,1,8,1,24970,24970,3,12,2,3,1,1
"1957",2,3,12,3,49,62,170,1,2,8,1,30645,30645,1,12,5,3,1,NA
"1958",1,2,12,3,51,68,270,1,3,3,2,17025,17025,3,12,6,1,4,1
"1959",1,1,10,1,63,NA,NA,5,NA,NA,NA,7377.5,NA,NA,NA,0,NA,NA,1
"1960",1,1,12,1,39,NA,NA,7,NA,NA,NA,45400,NA,2,NA,0,4,3,1
"1961",2,1,12,3,69,62,137,2,2,5,2,14755,7377.5,1,10,5,NA,NA,2
"1962",1,1,12,1,24,70,160,1,3,6,2,17025,14755,1,12,3,3,2,2
"1963",1,4,NA,1,NA,70,NA,1,2,NA,1,NA,NA,1,NA,3,2,3,2
"1964",2,0,12,3,42,66,178,1,4,1,1,37455,908,2,2,3,2,1,NA
"1965",1,1,12,1,30,70,250,1,3,6,2,20430,20430,2,12,3,3,2,1
"1966",2,1,12,1,32,66,180,1,3,2,2,30645,20430,1,12,1,2,1,2
"1967",2,0,11,1,41,NA,NA,7,NA,NA,NA,10782.5,NA,1,NA,3,1,4,NA
"1968",2,1,11,3,67,NA,NA,5,NA,NA,NA,9647.5,NA,NA,NA,0,3,1,1
"1969",2,1,11,3,28,65,120,1,3,8,2,9647.5,9647.5,2,11,3,NA,NA,1
"1970",2,3,NA,5,60,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,1
"1971",2,1,12,3,51,66,168,1,3,7,1,54480,54480,1,12,5,3,2,1
"1972",1,1,12,5,32,70,155,1,3,4,2,37455,14755,2,12,2,NA,NA,1
"1973",1,1,10,5,28,NA,NA,4,NA,NA,NA,7377.5,6242.5,4,9,0,3,1,NA
"1974",1,1,12,1,59,70,280,1,2,8,2,24970,24970,3,12,4,NA,NA,2
"1975",2,0,NA,1,38,67,219,1,2,NA,2,NA,3405,2,7,3,1,1,NA
"1976",2,1,12,1,70,NA,NA,5,NA,NA,NA,37455,NA,NA,NA,6,3,2,2
"1977",1,2,12,5,36,NA,NA,7,NA,NA,NA,14755,8512.5,1,10,5,NA,NA,2
"1978",1,3,12,5,29,68,250,1,3,3,2,20430,NA,2,NA,4,2,2,NA
"1979",1,0,8,4,59,69,210,1,4,1,2,4086,3405,3,7,3,3,1,1
"1980",2,0,12,1,42,64,180,1,4,3,1,12485,7377.5,2,10,3,NA,NA,2
"1981",1,1,9,5,60,NA,NA,7,NA,NA,NA,5107.5,NA,1,NA,0,3,2,NA
"1982",1,1,2,4,56,NA,NA,8,NA,NA,NA,908,NA,NA,NA,0,2,2,1
"1983",1,4,12,5,34,73,350,1,1,7,1,37455,37455,1,12,2,NA,NA,1
"1984",2,3,12,5,32,65,135,1,1,3,2,20430,12485,2,12,2,2,4,NA
"1985",2,1,NA,5,22,NA,NA,7,NA,NA,NA,NA,2951,3,6,4,NA,NA,1
"1986",2,1,12,1,35,64,140,1,3,1,2,12485,2497,2,5,2,3,2,NA
"1987",2,1,9,5,22,63,135,2,4,1,2,6242.5,NA,1,NA,3,NA,NA,1
"1988",2,1,5,5,25,NA,NA,7,NA,NA,NA,2497,NA,2,NA,5,3,2,2
"1989",1,1,11,5,44,NA,NA,4,NA,NA,NA,10782.5,NA,1,NA,3,NA,NA,2
"1990",2,1,12,3,66,NA,NA,5,NA,NA,NA,24970,8512.5,NA,10,1,2,2,NA
"1991",1,0,8,5,44,65,160,2,4,1,2,4086,227,1,1,6,2,2,2
"1992",1,0,5,2,47,NA,NA,4,NA,NA,NA,2497,2043,2,4,3,NA,NA,2
"1993",1,1,NA,5,21,NA,NA,4,NA,NA,NA,NA,NA,2,NA,3,NA,2,1
"1994",2,0,12,3,43,NA,NA,7,NA,NA,NA,17025,NA,2,NA,3,2,1,1
"1995",1,0,9,3,51,NA,NA,8,NA,NA,NA,5107.5,NA,NA,NA,3,2,2,2
"1996",2,2,12,1,67,NA,NA,5,NA,NA,NA,45400,NA,NA,NA,2,3,2,NA
"1997",1,1,12,1,71,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,1,4,3,NA
"1998",2,3,12,2,85,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,0,NA,NA,1
"1999",2,4,12,3,72,NA,NA,7,NA,NA,NA,17025,NA,1,NA,0,3,2,NA
"2000",2,1,12,5,51,NA,NA,5,NA,NA,NA,12485,NA,NA,NA,0,4,3,NA
"2001",1,0,9,1,81,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,6,2,3,2
"2002",2,1,12,3,60,62,115,1,3,8,2,20430,14755,1,12,0,4,2,NA
"2003",2,3,12,1,56,63,155,1,3,9,1,119879.41732,24970,1,12,5,3,2,NA
"2004",2,3,12,1,55,65,190,1,3,8,1,54480,45400,1,12,6,3,1,NA
"2005",1,1,12,1,49,NA,NA,6,NA,NA,NA,24970,NA,NA,NA,0,3,3,1
"2006",2,2,12,1,64,NA,NA,7,NA,NA,NA,24970,NA,1,NA,5,3,1,NA
"2007",2,3,9,5,29,62,115,2,4,1,2,5107.5,NA,2,NA,1,NA,NA,1
"2008",2,4,12,4,46,63,115,1,2,8,2,30645,30645,2,12,0,4,2,NA
"2009",2,1,5,5,19,NA,NA,6,NA,NA,NA,2497,NA,NA,NA,0,NA,NA,1
"2010",2,1,8,5,19,NA,NA,6,NA,NA,NA,4086,NA,NA,NA,2,4,2,NA
"2011",1,1,1,5,19,NA,NA,6,NA,NA,NA,227,NA,NA,NA,0,3,2,1
"2012",2,3,12,1,41,NA,NA,7,NA,NA,NA,54480,NA,2,NA,6,3,2,NA
"2013",1,3,10,5,25,77,290,1,4,1,1,8512.5,8512.5,1,10,0,NA,NA,1
"2014",1,1,NA,1,73,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2
"2015",1,1,12,1,74,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,3,3,2,NA
"2016",2,1,11,1,53,64,125,2,3,2,2,9647.5,9647.5,2,11,6,1,3,NA
"2017",2,1,12,3,49,NA,NA,7,NA,NA,NA,37455,NA,2,NA,6,4,1,2
"2018",1,1,12,1,69,NA,NA,5,NA,NA,NA,30645,NA,NA,NA,6,NA,NA,1
"2019",1,3,12,1,55,70,170,1,2,11,2,119879.41732,151050.72136,1,12,6,2,2,NA
"2020",1,1,12,1,51,70,200,1,2,7,2,54480,NA,1,NA,5,3,2,1
"2021",1,2,12,5,68,NA,NA,5,NA,NA,NA,14755,NA,NA,NA,1,2,2,NA
"2022",2,2,12,1,66,NA,NA,5,NA,NA,NA,37455,NA,NA,NA,5,2,3,2
