Student_ID,Gender,Age,Program,Year_of_Study,Math_Score,English_Score,Data_Skills_PreTest,Attendance_Pct,Study_Hours_Per_Week,Parental_Education,Family_Income_Level,Has_Internet_At_Home,Uses_Learning_Apps,Participates_in_Group_Work,Previous_CGPA,Distance_From_Campus_km,Scholarship_Status,Final_Grade,At_Risk
STUD1096,Male,19,Education,1,64.7,54.2,19.7,87.8,9,Diploma,Medium,FALSE,FALSE,TRUE,3.7,20.1,FALSE,45.3,1
STUD1097,Male,17,Nursing,2,66.9,52.7,39.8,79.2,10,Secondary,Low,FALSE,FALSE,FALSE,3.17,12.6,FALSE,53.5,0
STUD1098,Male,21,Business,3,61.2,61.8,40.4,66.8,7,Secondary,Medium,FALSE,TRUE,TRUE,3.02,5.8,FALSE,43.5,1
STUD1099,Female,21,Computer Science,2,76.1,57.8,16.4,67.7,9,Diploma,Medium,FALSE,TRUE,TRUE,3.67,4.3,FALSE,53.4,0
STUD1100,Male,23,Agriculture,1,48.9,42.8,47.7,74.4,6,Diploma,High,TRUE,FALSE,FALSE,3.03,13.2,FALSE,53.5,0
STUD1101,Male,20,Computer Science,4,93.4,74.2,64.6,78.9,8,Secondary,Low,TRUE,TRUE,TRUE,3.85,6.8,FALSE,65.9,0
STUD1102,Female,19,Computer Science,3,63.1,64.3,88.6,87.1,5,Degree,Medium,TRUE,TRUE,TRUE,2.96,4.3,FALSE,61.8,0
STUD1103,Female,17,Nursing,2,59.1,62.8,53.5,100,11,Diploma,High,TRUE,TRUE,TRUE,3.44,5.8,TRUE,54.9,0
STUD1104,Female,24,Business,3,79.6,85.1,26.7,75,8,Degree,Low,TRUE,TRUE,TRUE,3.8,2.1,FALSE,53.7,0
STUD1105,Female,19,Education,4,51.6,68.2,47.7,78.1,9,Secondary,Low,TRUE,FALSE,TRUE,3.28,1.8,FALSE,51.5,0
STUD1106,Male,18,Computer Science,2,75.8,80.7,73.5,100,5,Degree,High,TRUE,FALSE,TRUE,3.81,36.1,FALSE,64.5,0
STUD1107,Male,20,Business,1,86.1,74,7.8,82.7,7,Secondary,Medium,TRUE,FALSE,FALSE,3.8,27.9,FALSE,55.1,0
STUD1108,Female,19,Computer Science,2,61.4,43.4,73.4,95.7,11,None,Medium,FALSE,TRUE,TRUE,2.73,4.4,TRUE,52.5,0
STUD1109,Female,17,Agriculture,3,95.8,63.8,58,100,8,Diploma,Medium,TRUE,FALSE,FALSE,4.31,5.8,TRUE,62.4,0
STUD1110,Male,19,Computer Science,3,74.7,80,67,87.6,8,Diploma,Low,FALSE,TRUE,FALSE,3.51,14,FALSE,64.5,0
STUD1111,Female,18,Nursing,3,74.9,78.3,34.4,78.4,7,Diploma,High,TRUE,FALSE,TRUE,3.21,10.4,FALSE,48.4,1
STUD1112,Male,24,Business,3,85.5,70.1,34.9,85.3,15,Secondary,Low,TRUE,TRUE,TRUE,3.07,0.8,FALSE,63.9,0
STUD1113,Male,22,Nursing,1,89.5,64.3,24.6,94.7,14,None,Low,FALSE,FALSE,TRUE,3.9,3.8,FALSE,53.7,0
STUD1114,Female,25,Business,2,68.9,55.9,62.8,83.4,13,Diploma,Low,FALSE,FALSE,TRUE,3.05,2.3,FALSE,54.9,0
STUD1115,Female,24,Business,1,77,72.9,30.4,83,8,Secondary,Low,TRUE,FALSE,FALSE,3.53,39.3,FALSE,63.9,0
STUD1116,Female,19,Education,1,85.9,78.3,34.7,100,11,Diploma,High,FALSE,FALSE,FALSE,3.93,11,FALSE,69.6,0
STUD1117,Male,21,Computer Science,1,47.6,64,63.3,86.8,9,Secondary,Medium,FALSE,TRUE,FALSE,2.82,0.5,TRUE,53.6,0
STUD1118,Female,23,Computer Science,3,39.1,43.9,77.2,100,11,Degree,High,TRUE,TRUE,FALSE,2.38,18.4,TRUE,62.4,0
STUD1119,Male,21,Nursing,3,64.1,61,41.8,79.9,8,Diploma,Medium,TRUE,TRUE,TRUE,2.91,21,FALSE,53.2,0
STUD1120,Male,24,Nursing,3,38.7,59.5,45.2,74.3,6,Diploma,Medium,TRUE,TRUE,TRUE,2.22,3.2,FALSE,49.5,1
STUD1121,Female,21,Education,2,60.3,39.9,53.5,86.4,6,Degree,Medium,TRUE,FALSE,TRUE,2.71,8.2,TRUE,46.6,1
STUD1122,Female,17,Computer Science,4,69.7,70,59.7,99.7,16,Diploma,High,TRUE,TRUE,TRUE,3.36,9.2,FALSE,49.7,1
STUD1123,Female,21,Education,3,60.9,58.2,43.2,72.9,5,None,Medium,TRUE,TRUE,TRUE,3.28,10.5,FALSE,51.7,0
STUD1124,Female,20,Business,2,62.9,69.9,41.5,78.3,7,None,Low,FALSE,TRUE,TRUE,3.2,9.5,FALSE,56.4,0
STUD1125,Female,22,Education,3,50,60.1,57.4,69.2,7,Diploma,Low,FALSE,TRUE,TRUE,2.25,6.6,TRUE,50.7,0
STUD1126,Female,19,Nursing,3,76.8,64.1,70.5,67.8,11,Secondary,Low,FALSE,FALSE,TRUE,3.43,24.6,FALSE,53.2,0
STUD1127,Male,21,Agriculture,1,49,49.4,65.6,74.3,7,Diploma,Medium,TRUE,FALSE,TRUE,2.31,5.7,FALSE,63.1,0
STUD1128,Male,18,Computer Science,1,33.5,22.1,97.7,81.7,10,Secondary,High,TRUE,TRUE,TRUE,2.3,0.9,FALSE,40,1
STUD1129,Male,22,Education,1,61.9,69.6,25.3,75.6,5,Secondary,Low,TRUE,TRUE,TRUE,2.94,0.7,FALSE,50.7,0
STUD1130,Male,22,Education,2,78.7,74.6,68.3,91.4,14,Diploma,Low,FALSE,FALSE,TRUE,4.26,0.5,FALSE,69.4,0
STUD1131,Female,21,Education,4,66.2,78.7,32.8,95.5,5,Degree,Low,TRUE,TRUE,TRUE,3.84,4.5,TRUE,62.9,0
STUD1132,Female,22,Computer Science,4,47.5,49.5,61.5,71.2,4,Diploma,Medium,TRUE,FALSE,TRUE,3.56,2.6,FALSE,44.7,1
STUD1133,Male,23,Computer Science,2,66.5,74.1,57.6,85.7,8,Degree,Low,FALSE,FALSE,TRUE,3.46,18,FALSE,62.7,0
STUD1134,Male,21,Nursing,3,71.6,57.2,43.3,70,15,Degree,Low,FALSE,FALSE,TRUE,3.45,16.1,FALSE,62.9,0
STUD1135,Female,17,Education,2,66.4,37.8,8.3,89.3,8,Secondary,Low,FALSE,FALSE,TRUE,2.92,14.6,FALSE,42.8,1
STUD1136,Male,24,Education,3,61,60.7,57.8,81,11,Secondary,Medium,TRUE,TRUE,FALSE,3.15,16.2,FALSE,52.9,0
STUD1137,Female,20,Agriculture,2,72.3,62.7,60,88.9,8,Diploma,Medium,TRUE,FALSE,TRUE,3.78,2.8,FALSE,55.5,0
STUD1138,Female,25,Nursing,2,38.9,37.8,38.1,67.8,4,Degree,Medium,TRUE,TRUE,FALSE,2.32,4.4,FALSE,38.9,1
STUD1139,Female,22,Computer Science,2,51.6,64.9,44.4,72.8,7,Diploma,Low,TRUE,TRUE,TRUE,2.82,3,TRUE,45.1,1
STUD1140,Female,17,Business,4,45.4,64.3,61.6,63,5,Degree,Medium,TRUE,TRUE,TRUE,2.98,0.7,FALSE,52.1,0
STUD1141,Female,19,Education,1,85.2,77.2,28.4,93.1,11,None,Low,FALSE,TRUE,FALSE,4.28,20.6,TRUE,61.7,0
STUD1142,Male,19,Nursing,2,75.7,68.6,15.8,93.9,9,Secondary,Low,TRUE,TRUE,FALSE,4.1,7.7,FALSE,56.3,0
STUD1143,Female,20,Business,4,67.8,66.3,43.8,80.6,10,Diploma,Medium,FALSE,FALSE,TRUE,3.69,1.1,TRUE,51.9,0
STUD1144,Female,22,Business,1,43.2,44.4,45.5,53.3,6,Secondary,Low,TRUE,FALSE,TRUE,2.06,1.8,FALSE,49.8,1
STUD1145,Male,23,Education,1,76.2,76.3,50.6,91.1,13,None,Medium,TRUE,FALSE,FALSE,3.66,4.8,FALSE,64.5,0
STUD1146,Female,20,Nursing,2,85.8,61.1,58.8,100,11,Secondary,Low,FALSE,TRUE,TRUE,3.69,0.5,TRUE,60,0
STUD1147,Female,22,Computer Science,3,73.6,58.4,64.3,77.3,3,None,Low,TRUE,TRUE,TRUE,3.41,2.5,TRUE,58.9,0
STUD1148,Female,17,Computer Science,3,64.5,55.8,100,100,14,Diploma,High,TRUE,FALSE,FALSE,3.76,9.7,FALSE,57.8,0
STUD1149,Female,24,Education,3,74.5,75.1,8.3,90.8,9,Degree,Medium,TRUE,FALSE,TRUE,3.99,20.2,FALSE,53.4,0
STUD1150,Female,23,Computer Science,2,69.1,63.4,57.3,74.5,8,Degree,Medium,FALSE,FALSE,TRUE,2.78,21.1,FALSE,57.9,0
STUD1151,Female,25,Computer Science,3,78.9,85.9,73.9,89.3,10,Diploma,High,TRUE,FALSE,TRUE,3.71,5.9,FALSE,72.1,0
STUD1152,Female,19,Nursing,4,78.6,80.2,36.8,78.2,3,Secondary,Medium,TRUE,TRUE,TRUE,3.81,3,FALSE,64.1,0
STUD1153,Female,18,Agriculture,4,61.7,54,42.4,66.7,8,Diploma,Medium,FALSE,TRUE,FALSE,3.21,20.3,FALSE,55.8,0
STUD1154,Female,17,Education,4,55.1,64.4,29.9,94.7,5,None,Medium,TRUE,FALSE,TRUE,3.19,12.4,TRUE,50.7,0
STUD1155,Female,19,Computer Science,4,59,56.3,66,74,8,Secondary,Low,TRUE,FALSE,TRUE,3.36,7.1,FALSE,58.4,0
STUD1156,Female,21,Computer Science,1,73,73.6,92.4,98.1,10,Secondary,Low,TRUE,TRUE,TRUE,3.14,14.4,TRUE,72.7,0
STUD1157,Male,18,Computer Science,4,59.9,69.5,65.6,77.4,1,Degree,Medium,TRUE,TRUE,TRUE,2.97,4.9,FALSE,59.5,0
STUD1158,Female,19,Computer Science,3,53.7,68.4,80.7,67.4,6,Degree,Low,TRUE,FALSE,FALSE,3.3,1,FALSE,48.4,1
STUD1159,Female,20,Agriculture,2,65,66,33.1,80.1,10,Diploma,Low,FALSE,FALSE,TRUE,3.36,22.3,FALSE,55.1,0
STUD1160,Male,23,Computer Science,3,81.6,90,50.6,97.2,7,Diploma,Low,TRUE,TRUE,TRUE,3.83,6.1,FALSE,66.6,0
STUD1161,Female,19,Education,4,67,69.6,27.3,78.6,8,None,Low,FALSE,FALSE,TRUE,3.54,9.5,FALSE,60.4,0
STUD1162,Male,25,Computer Science,1,60.9,62.9,68.2,72.8,7,Diploma,Low,FALSE,TRUE,TRUE,3.05,4,FALSE,55.8,0
STUD1163,Male,24,Nursing,4,69.8,63.9,0,88,11,Diploma,Low,FALSE,TRUE,FALSE,3.28,1.2,FALSE,48.9,1
STUD1164,Female,20,Business,2,66.3,58.4,17.4,74.6,9,Secondary,Low,FALSE,TRUE,TRUE,2.63,2.5,TRUE,46.6,1
STUD1165,Male,17,Agriculture,3,36,50.8,11.6,41.6,4,Secondary,Low,FALSE,FALSE,FALSE,2.17,0.5,FALSE,29.6,1
STUD1166,Female,17,Nursing,2,75.5,71.3,23,95.8,9,Degree,Medium,TRUE,TRUE,TRUE,3.36,0.7,TRUE,59.1,0
STUD1167,Female,17,Education,2,71.1,70.3,30.7,89,5,Diploma,Low,TRUE,TRUE,FALSE,4.09,1.8,FALSE,58.9,0
STUD1168,Female,17,Computer Science,2,65.2,69,71.5,100,11,Degree,High,TRUE,TRUE,FALSE,2.99,6.6,FALSE,62,0
STUD1169,Male,24,Business,3,80.9,76.1,33.4,100,6,Degree,High,TRUE,TRUE,TRUE,3.88,39.6,FALSE,61.5,0
STUD1170,Male,19,Education,4,83.2,95,29.3,99.5,11,Degree,Medium,FALSE,TRUE,TRUE,4.49,14.8,FALSE,63.8,0
STUD1171,Female,22,Business,2,77,65.9,35.6,100,10,Secondary,Medium,FALSE,TRUE,TRUE,3.39,0.7,TRUE,67.5,0
STUD1172,Female,19,Computer Science,3,52.2,60.7,66.4,71.5,5,None,Low,FALSE,TRUE,TRUE,2.54,14.8,FALSE,49.6,1
STUD1173,Female,21,Computer Science,1,52.8,54.4,74.1,72.3,3,Secondary,Low,FALSE,FALSE,TRUE,2.9,6.1,TRUE,52.6,0
STUD1174,Male,23,Business,3,81.8,49.4,39,96.6,7,None,High,TRUE,TRUE,FALSE,3.17,8.6,TRUE,59.6,0
STUD1175,Female,18,Business,1,36.8,45.2,31,63.1,9,Diploma,Low,FALSE,FALSE,TRUE,2.77,1.1,FALSE,40,1
STUD1176,Female,22,Nursing,3,62.8,53.3,16.6,100,9,Diploma,High,TRUE,TRUE,FALSE,3.22,4,TRUE,48.9,1
STUD1177,Female,22,Computer Science,4,71.6,67.3,90.9,89.6,8,Diploma,Medium,TRUE,FALSE,TRUE,3.34,17.2,FALSE,68.4,0
STUD1178,Male,19,Business,2,38.7,48,60,62.4,5,Secondary,Low,FALSE,TRUE,TRUE,2.69,4.4,FALSE,50.1,0
STUD1179,Female,22,Computer Science,4,68.5,70,56.6,95,12,Degree,Medium,TRUE,FALSE,FALSE,3.25,1.1,FALSE,64.8,0
STUD1180,Female,21,Computer Science,3,79.3,67.3,55.3,97.1,8,None,Medium,TRUE,TRUE,FALSE,4.22,3,TRUE,66.8,0
STUD1181,Female,18,Education,2,42.7,46.6,37,66.6,10,Secondary,Low,TRUE,TRUE,TRUE,2.09,2,FALSE,44.1,1
STUD1182,Male,25,Computer Science,1,89.9,85.9,55.4,91.3,8,Diploma,Low,FALSE,TRUE,TRUE,4.51,9.3,FALSE,70.8,0
STUD1183,Female,24,Computer Science,3,49.9,46.8,65.3,77.7,14,Diploma,Medium,FALSE,TRUE,FALSE,3.27,19.4,FALSE,49.9,1
STUD1184,Female,19,Education,2,73.6,50.8,41.1,78.3,7,Secondary,Medium,FALSE,FALSE,FALSE,3.1,10.6,FALSE,62.4,0
STUD1185,Male,24,Computer Science,1,63.7,64.8,91.3,92.2,4,None,Low,TRUE,FALSE,FALSE,3.2,14.8,FALSE,70,0
STUD1186,Female,25,Computer Science,1,66,75.3,54.3,86,4,Diploma,Low,FALSE,FALSE,TRUE,3.29,13.1,TRUE,56.4,0
STUD1187,Female,19,Computer Science,4,45.7,59.3,83,73.4,10,None,High,TRUE,FALSE,FALSE,2.47,0.5,FALSE,58.6,0
STUD1188,Male,19,Computer Science,3,83.9,77.1,70.2,86.4,4,None,Medium,TRUE,TRUE,TRUE,3.79,1.1,FALSE,69.1,0
STUD1189,Male,18,Computer Science,1,69.9,79.4,68.5,78.6,7,Diploma,Medium,FALSE,FALSE,TRUE,3.76,4.4,FALSE,63.5,0
STUD1190,Female,24,Business,2,89.3,89.4,54.3,92.2,9,Secondary,High,TRUE,FALSE,TRUE,4.38,1,FALSE,78.7,0
STUD1191,Male,17,Computer Science,1,46.1,49.4,61.6,74.4,6,Secondary,Low,FALSE,TRUE,TRUE,2.66,10.6,FALSE,47.8,1
STUD1192,Female,24,Computer Science,1,62.3,64.8,65,41.6,9,Secondary,Medium,FALSE,FALSE,FALSE,2.56,0.6,FALSE,51.7,0
STUD1193,Male,23,Education,4,68.1,68.8,16,100,12,Degree,High,TRUE,FALSE,TRUE,3.27,4.3,FALSE,58.5,0
STUD1194,Female,23,Business,4,65.9,63.7,54.8,54.1,8,Degree,Medium,TRUE,TRUE,TRUE,3.48,4,FALSE,46.5,1
STUD1195,Male,19,Nursing,2,75,81.3,50.6,92.8,6,Secondary,Low,FALSE,TRUE,FALSE,3.35,6.3,TRUE,64.6,0
STUD1196,Female,17,Nursing,4,62.1,60.7,53.3,83,10,Secondary,Low,TRUE,TRUE,FALSE,3.1,7.9,FALSE,48.2,1
STUD1197,Female,20,Business,1,96.8,78.1,64,98,9,Secondary,Medium,TRUE,FALSE,TRUE,4.46,23.5,FALSE,76,0
STUD1198,Female,25,Education,1,65.6,38.4,12.6,82.8,11,Secondary,Low,FALSE,FALSE,TRUE,3.36,2.5,FALSE,48.7,1
STUD1199,Female,21,Business,4,21.7,30.1,84,63.7,10,Diploma,High,TRUE,FALSE,TRUE,1.7,8.8,FALSE,44.4,1
STUD1200,Male,17,Business,1,66.3,51.6,54.3,88.1,9,Diploma,Low,FALSE,FALSE,TRUE,3.21,0.5,TRUE,58.5,0
STUD1201,Female,21,Computer Science,1,83.9,74.9,69.1,77.8,7,Secondary,Low,TRUE,TRUE,FALSE,3.56,0.5,FALSE,78,0
STUD1202,Male,24,Computer Science,2,51.2,43.2,78.8,71.1,7,Secondary,Low,FALSE,TRUE,TRUE,3.02,0.5,TRUE,43.2,1
STUD1203,Male,24,Computer Science,4,50.2,61.2,61.8,72.9,10,Secondary,Medium,TRUE,FALSE,FALSE,3.23,4.8,FALSE,52.1,0
STUD1204,Male,21,Agriculture,1,52.4,67.5,49.6,95.3,8,Secondary,High,TRUE,FALSE,TRUE,2.85,6.5,TRUE,60.1,0
STUD1205,Female,25,Business,4,48.9,54,58.5,58.4,5,Secondary,Medium,TRUE,TRUE,FALSE,2.65,0.5,FALSE,51.5,0
STUD1206,Female,17,Business,2,57.8,49.8,3.9,88.9,5,Diploma,High,TRUE,TRUE,TRUE,2.84,4,FALSE,41.2,1
STUD1207,Female,20,Education,4,78.6,75,43.4,88.8,7,Diploma,Low,FALSE,TRUE,TRUE,3.8,0.5,FALSE,67.9,0
STUD1208,Male,19,Education,1,87.9,96.7,62.4,81.8,7,Diploma,Low,FALSE,TRUE,FALSE,3.9,8.5,FALSE,63.3,0
STUD1209,Male,18,Computer Science,4,28.6,58,62.3,77.3,6,Secondary,High,TRUE,TRUE,TRUE,1.73,8,FALSE,39.9,1
STUD1210,Female,24,Computer Science,1,59.3,46.5,67.6,87.8,11,Diploma,High,TRUE,TRUE,FALSE,2.61,12.3,FALSE,56.1,0
STUD1211,Male,23,Nursing,1,69.5,52.3,51.5,91.5,10,Secondary,High,TRUE,TRUE,TRUE,3.09,6.3,FALSE,57.8,0
STUD1212,Male,25,Business,1,68,48.8,55.3,74.3,7,None,Medium,FALSE,FALSE,FALSE,2.8,7.8,FALSE,58.4,0
STUD1213,Male,18,Education,2,93.5,69.7,43.5,100,12,Diploma,Low,FALSE,FALSE,FALSE,3.41,2.6,TRUE,71.3,0
STUD1214,Female,20,Nursing,4,34.8,48.4,28.2,76.5,7,Secondary,Low,FALSE,FALSE,FALSE,2.4,0.7,FALSE,37.1,1
STUD1215,Female,22,Computer Science,2,26.2,35.1,82.4,76.5,8,Diploma,High,TRUE,FALSE,TRUE,1.53,10.7,FALSE,47.9,1
STUD1216,Male,19,Agriculture,4,95.9,74.2,26.2,94.5,9,Diploma,Low,FALSE,FALSE,TRUE,4.11,7.6,TRUE,68.2,0
STUD1217,Male,24,Education,2,76.3,81.2,17.8,92.3,5,Degree,Low,TRUE,TRUE,FALSE,3.4,22.3,TRUE,62.5,0
STUD1218,Female,19,Education,3,56.4,64.2,41.9,65.8,10,Degree,Medium,FALSE,TRUE,FALSE,2.38,36.2,FALSE,52.9,0
STUD1219,Female,18,Education,1,67.6,48.5,84.9,67,9,None,Low,FALSE,FALSE,TRUE,2.88,15,FALSE,54.6,0
STUD1220,Male,19,Computer Science,1,68.6,76,69.9,100,13,Degree,High,TRUE,TRUE,FALSE,3.67,33.9,TRUE,71.6,0
STUD1221,Female,22,Computer Science,2,56.1,63.7,72,42.3,6,Diploma,Low,TRUE,TRUE,TRUE,2.63,8.3,FALSE,51,0
STUD1222,Male,18,Business,3,67.1,70.6,51.7,76.7,7,Diploma,Medium,TRUE,FALSE,FALSE,3.76,0.8,FALSE,62.1,0
STUD1223,Male,24,Nursing,1,70.3,61.5,30.1,96.7,6,None,Medium,TRUE,TRUE,FALSE,3.61,0.8,TRUE,63.5,0
STUD1224,Female,17,Nursing,4,95.2,80.3,15.1,94,8,Degree,Medium,TRUE,FALSE,FALSE,4.77,13.2,FALSE,65,0
STUD1225,Male,23,Computer Science,2,79.5,52.9,95.5,91,12,None,Medium,TRUE,FALSE,FALSE,3.4,2.2,FALSE,71.5,0
STUD1226,Female,18,Business,1,91.1,88.3,24.7,93.7,8,Degree,Low,FALSE,TRUE,TRUE,4,0.5,FALSE,64.5,0
STUD1227,Male,22,Computer Science,1,44.8,41.9,63.5,91.1,14,None,Medium,TRUE,TRUE,FALSE,2.81,5.1,FALSE,47.8,1
STUD1228,Male,18,Computer Science,2,59.8,52.2,82.3,58.7,4,Diploma,Medium,TRUE,TRUE,TRUE,3.19,3,FALSE,52.4,0
STUD1229,Female,18,Business,2,68.6,57.3,53.8,86.5,5,Secondary,Medium,TRUE,FALSE,TRUE,2.85,7.1,TRUE,55.3,0
STUD1230,Male,24,Business,4,36.2,64.7,52.1,76.4,8,Secondary,Low,FALSE,TRUE,FALSE,3.01,7.3,FALSE,50,0
STUD1231,Female,18,Computer Science,4,82.7,67.9,61.1,79.5,8,None,Low,TRUE,TRUE,TRUE,3.74,9.2,FALSE,57.3,0
STUD1232,Male,23,Computer Science,1,74.6,79.2,73.7,97.4,11,Secondary,Low,FALSE,TRUE,FALSE,3.71,6.9,FALSE,71.1,0
STUD1233,Male,19,Agriculture,1,59.5,60.5,35.1,84,12,None,Medium,TRUE,TRUE,TRUE,3.59,3.8,FALSE,52.2,0
STUD1234,Male,24,Computer Science,2,62.2,54.1,69.9,71.9,11,Secondary,Low,TRUE,FALSE,TRUE,2.6,0.5,TRUE,44.7,1
STUD1235,Female,23,Education,1,83.8,65.2,38,100,6,Diploma,High,TRUE,TRUE,TRUE,3.95,18.8,FALSE,64.4,0
STUD1236,Male,24,Business,1,53.1,50.6,70.6,87.4,8,Degree,Medium,FALSE,FALSE,TRUE,2.77,3.2,TRUE,60.3,0
STUD1237,Female,23,Computer Science,2,84.4,74.9,73.6,100,8,Diploma,Medium,TRUE,FALSE,TRUE,4.28,5.7,TRUE,76.1,0
STUD1238,Male,22,Computer Science,1,61.2,67.7,78.3,91.8,10,None,High,TRUE,TRUE,TRUE,3.43,6.5,FALSE,62.1,0
STUD1239,Female,23,Education,1,76.3,66.1,49.5,97,8,Secondary,Low,FALSE,FALSE,TRUE,3.95,3,TRUE,60.2,0
STUD1240,Male,21,Nursing,3,66.3,59.7,66.9,93.4,6,Secondary,High,TRUE,FALSE,FALSE,3.27,3,FALSE,63.6,0
STUD1241,Female,23,Business,4,98.5,75.3,45.2,95,9,Degree,Medium,TRUE,FALSE,TRUE,4.07,2.4,TRUE,67,0
STUD1242,Female,17,Business,2,51.7,44.1,40.7,80.5,7,Degree,High,FALSE,FALSE,FALSE,2.59,2.2,FALSE,45.5,1
STUD1243,Female,17,Agriculture,3,56.4,46.1,38.6,63.2,6,Secondary,High,TRUE,FALSE,TRUE,2.61,0.5,FALSE,57,0
STUD1244,Female,25,Nursing,4,42.4,60.3,42.2,75.4,8,None,Low,TRUE,TRUE,FALSE,2.75,25.3,TRUE,53.9,0
STUD1245,Female,21,Education,4,48.5,48.8,11.4,93.4,5,Degree,Low,FALSE,FALSE,FALSE,2.93,7.2,TRUE,42.6,1
STUD1246,Female,21,Education,4,75.7,66,35.6,79.5,8,Degree,Medium,TRUE,TRUE,TRUE,3.44,0.9,FALSE,59.9,0
STUD1247,Male,19,Business,3,89,71.7,34.5,100,9,Degree,Medium,TRUE,TRUE,TRUE,4.21,7.2,TRUE,73.4,0
STUD1248,Male,21,Business,3,77.4,68.3,24.5,95.8,10,Degree,Low,FALSE,TRUE,FALSE,4.36,2.1,TRUE,62.5,0
STUD1249,Female,19,Business,4,64.9,67.7,34.9,81.9,7,Secondary,Low,FALSE,TRUE,FALSE,3.03,3,FALSE,48.1,1
STUD1250,Female,25,Business,1,51.6,51.1,28.8,91.6,9,Secondary,Low,TRUE,FALSE,FALSE,3.17,12.9,FALSE,49.8,1
STUD1251,Female,25,Computer Science,1,78.5,73.9,93.2,78.2,6,Secondary,Medium,TRUE,TRUE,TRUE,3.36,17.4,FALSE,65.5,0
STUD1252,Female,22,Education,3,50.8,69.6,56.2,94,6,Secondary,High,TRUE,FALSE,TRUE,2.82,9.6,TRUE,54.2,0
STUD1253,Male,17,Computer Science,3,44.8,43.7,60.8,90.4,11,Secondary,Medium,FALSE,FALSE,TRUE,3.07,21.6,TRUE,46.5,1
STUD1254,Male,23,Computer Science,3,60.4,56.8,63.3,74.7,9,Diploma,Medium,TRUE,TRUE,TRUE,2.69,18.8,FALSE,47.7,1
STUD1255,Female,23,Computer Science,4,34.5,52.1,58.3,62,6,Secondary,Low,TRUE,TRUE,TRUE,2.18,6.4,FALSE,39,1
STUD1256,Male,20,Business,1,44.3,66.5,17.6,90.8,7,Secondary,Low,TRUE,TRUE,TRUE,2.67,19.1,TRUE,50.3,0
STUD1257,Male,24,Business,3,93.3,68.6,39.1,91.6,11,Secondary,Medium,TRUE,FALSE,FALSE,4.72,6.3,FALSE,71.4,0
STUD1258,Female,22,Computer Science,3,41.5,32.9,77.4,86.5,6,None,High,TRUE,TRUE,FALSE,2.28,0.9,TRUE,57.4,0
STUD1259,Male,20,Education,2,47.2,53.3,27.3,78.1,10,Secondary,Low,FALSE,TRUE,TRUE,2.36,14.2,TRUE,41.8,1
STUD1260,Female,20,Education,4,66.1,63.6,64.3,71.4,11,Degree,Medium,TRUE,FALSE,TRUE,2.91,1.1,FALSE,52.6,0
STUD1261,Male,18,Computer Science,2,66.9,72.1,71.9,89.3,8,Degree,High,TRUE,FALSE,TRUE,4.08,3,TRUE,68.3,0
STUD1262,Female,18,Business,1,61.5,67.4,46.3,100,6,Secondary,High,TRUE,TRUE,FALSE,3.28,3.8,FALSE,50.1,0
STUD1263,Male,20,Nursing,2,34.9,45.6,18.3,72.7,11,Diploma,Low,TRUE,FALSE,FALSE,2.27,13.2,TRUE,27.6,1
STUD1264,Male,21,Nursing,2,77.7,82.1,43.5,66,5,None,Low,FALSE,FALSE,TRUE,3.98,0.7,FALSE,63.9,0
STUD1265,Male,24,Business,2,58.4,53.2,86.9,90.6,7,Diploma,Low,FALSE,TRUE,TRUE,3.37,4.7,FALSE,54.1,0
STUD1266,Male,22,Business,4,83.3,77.1,29.9,89.9,13,Secondary,Medium,TRUE,TRUE,TRUE,3.68,4.6,FALSE,59.3,0
STUD1267,Male,20,Computer Science,1,55.3,46,73.7,98.4,11,Secondary,High,TRUE,TRUE,TRUE,2.73,7,TRUE,59,0
STUD1268,Male,23,Computer Science,2,79.7,72.4,57.3,69.9,11,Degree,Low,FALSE,FALSE,TRUE,3.4,3.5,FALSE,61.5,0
STUD1269,Female,24,Computer Science,4,84.4,61.1,61.5,88,7,Secondary,Low,FALSE,TRUE,TRUE,3.5,6.9,FALSE,61.5,0
STUD1270,Male,18,Agriculture,1,58,48.6,36.7,80.1,5,None,High,TRUE,TRUE,TRUE,3.02,34.1,FALSE,41.3,1
STUD1271,Female,23,Computer Science,3,78.2,89,78.1,79.3,5,Secondary,Medium,TRUE,FALSE,FALSE,3.75,0.6,FALSE,65.3,0
STUD1272,Female,18,Computer Science,2,45.1,33.8,74.8,84.1,7,Secondary,High,TRUE,FALSE,TRUE,2.27,16.6,FALSE,44.7,1
STUD1273,Female,18,Nursing,1,69,64.2,28.2,78.7,6,Secondary,Low,FALSE,FALSE,TRUE,3.23,3,FALSE,50.5,0
STUD1274,Male,24,Agriculture,2,83.3,83.3,61.6,77.9,9,Degree,Medium,FALSE,FALSE,FALSE,3.68,5,FALSE,69.2,0
STUD1275,Female,18,Nursing,3,72.8,90.9,37.9,71.8,9,Diploma,Low,FALSE,FALSE,FALSE,4.15,10.8,FALSE,62.9,0
STUD1276,Male,25,Computer Science,1,100,87.4,51.7,91.8,4,Diploma,Low,FALSE,TRUE,TRUE,4.09,19.3,FALSE,70.3,0
STUD1277,Male,17,Computer Science,4,73.6,71.5,63.4,92.5,8,Secondary,Medium,FALSE,FALSE,TRUE,3.61,0.5,TRUE,64.3,0
